n,total_protein,photorespiration,calvin_cycle,Rubisco,Photosystems,ATP_synthase_chloroplastic,protein,stress,other
10,0.338134181203853,0,0.177354485528194,0.523547324176438,0.0948095359584523,0.138923882602083,0,0,0.0653647717348331
25,0.493379579076743,0.0173044241208952,0.244956783129281,0.358809430485837,0.238921587737294,0.0952104936755168,0,0,0.0447972808511766
50,0.603633526154993,0.0386230036977972,0.216640996307749,0.300284014152681,0.228495019965139,0.0835958780710306,0.0132053280222413,0.0184174204627415,0.10073833932062
75,0.666024526381638,0.0419637972856372,0.201303373119321,0.272154389412221,0.228130734583295,0.0797456095697874,0.0190029459942033,0.0196715887489792,0.138027561286556
100,0.708600995151078,0.0417210882223143,0.197089289020082,0.255801924568724,0.226870146541066,0.0749540745894787,0.0258755062607897,0.0184896163981817,0.159198354399364
200,0.793896097786209,0.0408329556621533,0.179308971245441,0.230011213508368,0.204607233482256,0.0707072039931805,0.0362961674352738,0.0246249982452807,0.213611256428047
500,0.888084245715419,0.0369212949674102,0.160830951049689,0.205848802083142,0.185652734458068,0.063478808380146,0.0568802647263271,0.0262947038780783,0.264092440457141
1000,0.951679702323962,0.0345640222303549,0.150934297730461,0.192093072577898,0.174009404322718,0.0593815151191444,0.0702963014477807,0.0271487058911961,0.291572680680447
2000,0.995267584447593,0.0332292090210606,0.144503670269509,0.183680329778746,0.167095570546871,0.0567808934152109,0.0780984957861268,0.0277025331485057,0.308909298033971
1,0.138529203638739,0,0,1,0,0,0,0,0
5,0.266342040020047,0,0.0937263551636089,0.744395184859492,0,0.08697944514447,0,0,0.0748990148324289
10,0.35923350129188,0,0.069490369211518,0.602063753884881,0.100456108223705,0.117583969899962,0,0,0.110405798779934
25,0.524962792046634,0.0153059810735235,0.173635333627403,0.411993904302814,0.201405686029023,0.0804630382246409,0,0,0.117196056742596
50,0.645206539969261,0.0370063656464075,0.165702890447962,0.341430224526324,0.230829315549029,0.0654675651690928,0.0160000687426597,0.00616277852213702,0.137400791396388
75,0.702587619659437,0.0369370099532734,0.152169758784902,0.316674773424101,0.22537972332512,0.0665108927989854,0.0203340513041637,0.0119006492549969,0.170093141154457
100,0.742050197476935,0.039229631189223,0.150455454756544,0.299833860327415,0.218048876209505,0.0629738122999632,0.0238144229178853,0.0173058572413745,0.188338085058089
200,0.82685647186674,0.0371495215533974,0.139554949062055,0.269081494595942,0.200855717486798,0.0593602579268441,0.0365082814056256,0.0228656937679702,0.234624084201368
500,0.910566448127479,0.0342621801085493,0.127687770020401,0.244653049392233,0.184304181722644,0.0539031649358757,0.0481454217498577,0.0256021432518542,0.281442088818585
1000,0.962279054573929,0.0324209401610215,0.12142087133474,0.231505463149959,0.175057177570204,0.0511605606337304,0.0609201499408426,0.0267001609864995,0.300814676223003
2000,0.995898428464375,0.0315233482485913,0.117397295564242,0.223690340140557,0.169501017507351,0.0494334909173514,0.0668992223844608,0.0270939883406639,0.314461296896782
1,0.124266002106349,0,0,1,0,0,0,0,0
5,0.270937892998187,0,0.174387539721738,0.825612460278262,0,0,0,0,-2.22044604925031e-16
10,0.355152252743192,0,0.221817943312578,0.62984170505203,0,0.103099780819192,0,0,0.0452405708162003
25,0.492990110155774,0.0143870166932563,0.225310443998045,0.453740746138215,0.156175672775589,0.0742735374624358,0.0295118153660166,0.0165051646811572,0.0300956028852852
50,0.59960635709334,0.0342409270829264,0.207003222065867,0.373060922010906,0.201992962689507,0.0610669299651292,0.0242643076346246,0.0192049461931821,0.0791657823578581
75,0.663571003264113,0.0345344481706554,0.193967325721767,0.3370998722375,0.18699996582899,0.0631027087136519,0.0330825559750929,0.0333936615112358,0.117819461841107
100,0.711085927112615,0.0373497653185932,0.181006384773054,0.314574781882044,0.182644630634129,0.0588861713236656,0.0414641025489765,0.0311622894319544,0.152911874087584
200,0.804371253818141,0.0358408475374143,0.166332793145108,0.281116197985127,0.167653326020775,0.0549407811712399,0.0496506229409732,0.0366625165555618,0.207802914643801
500,0.902530337320767,0.0322016652753262,0.149911482306428,0.250542036418572,0.152004776768526,0.0489654288715082,0.0696591778650975,0.0367181092062393,0.259997323288303
1000,0.961117366985398,0.0302387417203669,0.141188602838442,0.235375711270254,0.143587418557919,0.045980633119836,0.0817821150023675,0.0366079471726233,0.285238830318192
2000,0.9965555532514,0.0293066205648183,0.136246667140297,0.227005592543532,0.138792142001936,0.0443954961484881,0.0871739796255645,0.0369029148562354,0.300176587119129
1,0.126566504351469,0,0,1,0,0,0,0,0
5,0.311916046536062,0,0.0950710738235749,0.841495721732206,0,0,0,0,0.0634332044442188
10,0.394532326821704,0,0.115971491820092,0.70316879903914,0.0890476148012445,0,0,0,0.0918120943395238
25,0.565958801327002,0,0.174119965882344,0.50411706873732,0.194652576840471,0.0432457555036857,0,0,0.0838646330361793
50,0.688364113982153,0.0240154350309273,0.161668295951505,0.41447467431234,0.239399309872741,0.0355557697593473,0.00613970561683978,0,0.1187468094563
75,0.748868045293428,0.0294620833172572,0.151306440032715,0.380987670316822,0.229679965268448,0.032683082288224,0.0125674481792059,0.0198734718262102,0.143439838771117
100,0.787911591752315,0.0296841423132764,0.147687686062245,0.364053712566583,0.222232987384255,0.0352668682496621,0.0190824315483152,0.0229528692469902,0.159039302628673
200,0.862978668364398,0.0301123078586219,0.138313983126411,0.333159770900263,0.206639808566694,0.0334053960117827,0.0279792562936713,0.0250701828020828,0.205319294440474
500,0.934351828476824,0.0280673847085685,0.128534871060512,0.307710400602302,0.192723579555138,0.0314138148472401,0.0416047295969429,0.0267973500165582,0.243147869612739
1000,0.97295029134984,0.0270662423014335,0.12377518441337,0.295503046764306,0.185606530102786,0.0301675795802782,0.0503877760925797,0.0277948151096119,0.259698825635635
2000,0.997141181029168,0.0265158048518186,0.120833850053574,0.288334070354363,0.181366493746324,0.0294650900948644,0.0550535473925885,0.0279666146476156,0.270464528858852
1,0.0767588344458391,0,0,1,0,0,0,0,0
5,0.204578672378563,0,1.11022302462516e-16,0.763286777080631,0.236713222919369,0,0,0,-6.66133814775094e-16
10,0.292441262544947,0,0.118952738184754,0.533960885479586,0.347086376335661,0,0,0,-2.22044604925031e-16
25,0.458691333313669,0,0.179016438442863,0.340429792669498,0.346296622252104,0.0599261052628491,0,0,0.0743310413726865
50,0.587769664302499,0.0257698522215388,0.160417261178188,0.274664183535283,0.350989261103892,0.0467659132356394,0.00676521003614933,0,0.13462831868931
75,0.65218464273222,0.0277038154445422,0.149013654955276,0.247536149082153,0.33390599971545,0.0421469371130189,0.0139140102405034,0.0156154351817733,0.170163998267284
100,0.695326571223657,0.0285964833586716,0.144317735865751,0.232177629381181,0.318169921624796,0.0446087384164911,0.0155119776270052,0.0251256476132704,0.191491866112834
200,0.789570592691715,0.0293755556162983,0.131580513907858,0.205887805526941,0.284316943855186,0.0403973676077585,0.0332403838095709,0.0263789885496613,0.248822441126726
500,0.89117318376727,0.0269770319677585,0.117051367766963,0.182867677782677,0.254333137763401,0.0370843016731862,0.0490379315658275,0.0305966410229248,0.302051910457262
1000,0.954337949308027,0.0253507946579131,0.110204375331015,0.170764214852695,0.238439047949405,0.0349275160375671,0.0627330987412672,0.0322197578211891,0.325361194608949
2000,0.995590506029971,0.0245401724226562,0.105734092471985,0.163688554310913,0.229105648105381,0.0334802851451775,0.0699625557119923,0.0323584999021218,0.341130191929774
1,0.110324015322194,0,0,1,0,0,0,0,0
5,0.264281467127537,0,0.0904925439586984,0.827754579551613,0,0,0,0,0.0817528764896885
10,0.349254944311609,0,0.215791951386068,0.626362484678979,0,0.0959831035961988,0,0,0.0618624603387542
25,0.47369149020635,0.030628209865613,0.223933121639546,0.488538497778158,0.117337373684665,0.0707687898018659,0.0120845312416101,0.0120845312416101,0.0446249447469321
50,0.568919503697854,0.0462999352976611,0.207019577867682,0.406764977350134,0.144745961042112,0.0634690544161017,0.0242489548157985,0.0256097927219909,0.0818417464885195
75,0.6231830740286,0.045870344137706,0.196733571536581,0.37134597950439,0.150215083903658,0.0610077469915193,0.0360783210189913,0.0264063461333672,0.112342606773787
100,0.66411774798972,0.0457076312590087,0.186856612881049,0.350720059097073,0.14318882184115,0.0572473713054911,0.0362839503274019,0.0302988138898004,0.149696739399026
200,0.754633668740028,0.0429534690933979,0.170155557625836,0.308652297758279,0.136202229223213,0.0536522943239295,0.0453187382544863,0.0327957071761997,0.210269706544658
500,0.865400178180125,0.0381272227466358,0.14837657299507,0.269704933595807,0.119974454982174,0.0472035119200989,0.0716548220346176,0.0342179900819171,0.270740491643679
1000,0.942831351154929,0.0353313925055167,0.136904119197807,0.247555087454359,0.111419091062675,0.0434416794745144,0.0869319991862894,0.0343075341937493,0.304109096925089
2000,0.994697202672083,0.0336902201804643,0.130057135556387,0.234646982984243,0.106283754172662,0.041176528138783,0.0952730155408126,0.0347188713430168,0.324153492083632
1,0.091483722638664,0,0,1,0,0,0,0,0
5,0.223722276886877,0,0.0923272862688406,0.800299147269273,0,0,0,0,0.107373566461886
10,0.312998330034898,0,0.123786388560107,0.572030999008032,0.111988404182176,0.115446646166397,0,0,0.0767475620832884
25,0.474291382983016,0.032691220947484,0.209018883553488,0.37749947361814,0.195525308037563,0.0761865147769421,0,0,0.109078599066383
50,0.594138020148517,0.0421936606285568,0.193302023039962,0.313162686776903,0.218513868199083,0.0608185408656044,0.0154505903099307,0.0130636031574111,0.143495027022549
75,0.662600852683576,0.0378340261518509,0.173329208368091,0.280805341484933,0.218402977398832,0.0582695349425529,0.0182732045585299,0.0242502049103654,0.188835502184845
100,0.710634337882682,0.0412765650157957,0.169219886373474,0.261825032632656,0.212252952894237,0.0569635867671427,0.0304292042855662,0.0251864049083018,0.202846367122826
200,0.809765628085773,0.039877336070652,0.151806015872899,0.231812021199141,0.192758791057893,0.0518985398903198,0.0417419749185251,0.0302753939769039,0.259829927013667
500,0.908634692260063,0.0358075814942435,0.135693302607336,0.207456283763686,0.174129459204538,0.0469360932010369,0.0606754123392168,0.0316180333380448,0.307683834051898
1000,0.963464138830436,0.0339946849872245,0.12867107515704,0.195650226051857,0.165062559268216,0.0445196039705614,0.0714818672725178,0.0324084133026711,0.328211569989912
2000,0.996709826257734,0.0330005606903712,0.124441988904107,0.189124228124434,0.160114312235132,0.0430346333211302,0.0776340699224642,0.032624107571383,0.340026099230978
1,0.111797463973003,0,0,1,0,0,0,0,0
5,0.251713058278689,0,0.136907365054788,0.772127697409406,0,0,0,0,0.0909649375358061
10,0.332709458342563,0,0.203711272068493,0.584157195484636,0.0959679472766219,0.0473435920827903,0,0,0.0688199930874588
25,0.501373670399505,0,0.211927877544782,0.387644257309599,0.221827241980959,0.0616712165516227,0,0,0.116929406613037
50,0.632205347883086,0.0232655489511417,0.189636030885309,0.31591822833554,0.270840619187435,0.0489086723230439,0.00691373153482561,0.0072680780787736,0.137249090703932
75,0.703732317678987,0.0279767754896085,0.170361527906556,0.283808471531052,0.256857638141977,0.047183018447298,0.0117485766362068,0.0290043328410507,0.173059659006251
100,0.750342709410628,0.0262388916551895,0.169448154842188,0.266178628702018,0.245177267284282,0.0467042094426926,0.0182258251674647,0.0428490575961689,0.185177965309996
200,0.841457906973959,0.0276188344861537,0.153799178021464,0.238733864150275,0.221741227155169,0.0423488790892596,0.0314760328746727,0.0423625449325423,0.241919439290464
500,0.925823427821347,0.0253181138578573,0.140977296462081,0.217257596946131,0.20467050495701,0.0395231673470862,0.0432725230545348,0.043663755473142,0.285317041902158
1000,0.969614819750174,0.0243898673994493,0.134873446530012,0.207445440217921,0.195979899731182,0.0377381549108995,0.0518478252014973,0.0435489178046142,0.304176448204424
2000,0.996910719090024,0.0238454712809733,0.131301556802867,0.201765483380996,0.190975365208451,0.0367445394432348,0.0570510031284127,0.0435633879833194,0.314753192771746
1,0.0993558060837302,0,0,1,0,0,0,0,0
5,0.239303173842564,0,0.195657079532505,0.724394079445766,0,0.0799488410217297,0,0,-4.44089209850063e-16
10,0.311103813227293,0,0.281697507522336,0.557208863902561,0,0.120353806472041,0,0,0.0407398221030627
25,0.417478338620174,0.0293272002709304,0.231997686500761,0.430373752224226,0.111098646181213,0.0896873554053713,0.0338328727849019,0.0303160477351154,0.04336643889748
50,0.515329913154583,0.0408589315982685,0.223116169540103,0.348653773976448,0.14667446925622,0.0791194881306331,0.0481987130675771,0.0330384641930836,0.0803399902376668
75,0.578253453762092,0.0404489986232387,0.203369196645023,0.3107144763172,0.146420980269837,0.0705099791137073,0.0572038752549926,0.0341851490369946,0.137147344739006
100,0.621936240961031,0.0436619923054501,0.194496151952292,0.288890897862243,0.138821761196434,0.0687626438883869,0.0558657385293158,0.0375762715143525,0.171924542751525
200,0.720810630210111,0.0419641526105477,0.172048648664017,0.250701019015251,0.133062214612592,0.0629550982571014,0.0677855540863913,0.040155551175084,0.231327761579017
500,0.848308254432382,0.0363881980821487,0.148644708995232,0.213810550459254,0.114480156613641,0.0534931775242532,0.0956092767498737,0.0394529353875433,0.298120996188054
1000,0.937912916910499,0.0331506997632238,0.134806200211913,0.193669472401781,0.105370990363149,0.0486207251405963,0.111318530253228,0.0386448335274993,0.33441854833861
2000,0.994635980965311,0.0315664592703494,0.127318090713117,0.182624702155438,0.0998530125505201,0.04594366197065,0.1187848828199,0.0382837825004304,0.355625408019595
1,0.0893958653292326,0,0,1,0,0,0,0,0
5,0.237971801920147,0,0.115999919632084,0.694490955809278,0,0.189509124558639,0,0,0
10,0.326632125124668,0,0.23754663945993,0.505979820901265,0.118404365229469,0.138069174409333,0,0,3.66373598126302e-15
25,0.460825166953208,0.0165050177577791,0.214750220004439,0.372568261539345,0.242769599412834,0.0978632051493576,0.0145202388669264,0,0.0410234572693186
50,0.567909079703157,0.0348394531033969,0.182481946857932,0.302317461476538,0.24722678642498,0.085816986847903,0.0254057553956273,0.0262783419130503,0.0956332679805729
75,0.628387716340414,0.0346499971239703,0.184032115705169,0.2732211767684,0.236214999378675,0.0813022100748679,0.0374312565648022,0.0271361173859333,0.126012126998183
100,0.670744478992662,0.0346381121066302,0.172410693704019,0.255967565447846,0.234461767902189,0.0784482300236701,0.0427343004381329,0.0282430358587487,0.153096294518765
200,0.762261872489089,0.0363140018093048,0.158774874943704,0.226612370240946,0.21032469383167,0.0716575420104503,0.0511825713244818,0.0297375526668835,0.215396393172559
500,0.87258627193424,0.0325810060059018,0.139752258192985,0.198458488829824,0.186886730524453,0.0625976065722104,0.0775760616515042,0.0317839308662364,0.270363917356885
1000,0.947346949392648,0.0302535546108633,0.129650202270028,0.183035432311796,0.172987703793468,0.0579730234035442,0.0905470168321554,0.0313742528367874,0.304178813941358
2000,0.995332516539287,0.0288825588768128,0.123442743465619,0.174211186261893,0.165186111992913,0.0551781097832228,0.0980950524866786,0.0316273968767385,0.323376840256122
1,0.0924945333188239,0,0,1,0,0,0,0,0
5,0.246469421506165,0,0.0917628487962904,0.722785663093845,0,0.18545148810986,0,0,4.55191440096314e-15
10,0.334492980929556,0,0.183337411899862,0.532580874374781,0.106897897427689,0.136648969030297,0,0,0.0405348472673719
